Fiscal Year,County,Region,Agency Type,Relative Adoption,Number of Consummated Adoptions
2023,Anderson,4-Tyler,DFPS,Yes,2
2023,Anderson,4-Tyler,DFPS,No,3
2023,Anderson,4-Tyler,Non DFPS,Yes,6
2023,Anderson,4-Tyler,Non DFPS,No,3
2023,Andrews,9-Midland,DFPS,Yes,1
2023,Andrews,9-Midland,Non DFPS,Yes,2
2023,Angelina,5-Beaumont,DFPS,Yes,8
2023,Angelina,5-Beaumont,DFPS,No,8
2023,Angelina,5-Beaumont,Non DFPS,Yes,2
2023,Angelina,5-Beaumont,Non DFPS,No,4
2023,Aransas,11-Edinburg,DFPS,Yes,2
2023,Aransas,11-Edinburg,Non DFPS,No,1
2023,Armstrong,1-Lubbock,Non DFPS,No,2
2023,Atascosa,8-San Antonio,DFPS,No,5
2023,Atascosa,8-San Antonio,Non DFPS,Yes,17
2023,Atascosa,8-San Antonio,Non DFPS,No,6
2023,Austin,6-Houston,Non DFPS,Yes,1
2023,Austin,6-Houston,Non DFPS,No,1
2023,Bailey,1-Lubbock,Non DFPS,No,1
2023,Bandera,8-San Antonio,Non DFPS,Yes,3
2023,Bandera,8-San Antonio,Non DFPS,No,5
2023,Bastrop,7-Austin,DFPS,Yes,3
2023,Bastrop,7-Austin,Non DFPS,Yes,6
2023,Bastrop,7-Austin,Non DFPS,No,6
2023,Bee,11-Edinburg,DFPS,Yes,4
2023,Bee,11-Edinburg,Non DFPS,Yes,4
2023,Bell,7-Austin,DFPS,Yes,12
2023,Bell,7-Austin,DFPS,No,13
2023,Bell,7-Austin,Non DFPS,Yes,44
2023,Bell,7-Austin,Non DFPS,No,43
2023,Bexar,8-San Antonio,DFPS,Yes,28
2023,Bexar,8-San Antonio,DFPS,No,8
2023,Bexar,8-San Antonio,Non DFPS,Yes,277
2023,Bexar,8-San Antonio,Non DFPS,No,278
2023,Blanco,7-Austin,Non DFPS,Yes,3
2023,Blanco,7-Austin,Non DFPS,No,4
2023,Bosque,7-Austin,Non DFPS,Yes,1
2023,Bowie,4-Tyler,DFPS,Yes,1
2023,Bowie,4-Tyler,DFPS,No,4
2023,Bowie,4-Tyler,Non DFPS,No,1
2023,Brazoria,6-Houston,DFPS,No,2
2023,Brazoria,6-Houston,Non DFPS,Yes,13
2023,Brazoria,6-Houston,Non DFPS,No,17
2023,Brazos,7-Austin,DFPS,Yes,1
2023,Brazos,7-Austin,DFPS,No,2
2023,Brazos,7-Austin,Non DFPS,Yes,16
2023,Brazos,7-Austin,Non DFPS,No,21
2023,Briscoe,1-Lubbock,Non DFPS,No,1
2023,Brown,2-Abilene,DFPS,No,3
2023,Brown,2-Abilene,Non DFPS,Yes,2
2023,Brown,2-Abilene,Non DFPS,No,28
2023,Burleson,7-Austin,Non DFPS,No,3
2023,Burnet,7-Austin,DFPS,No,1
2023,Burnet,7-Austin,Non DFPS,Yes,8
2023,Burnet,7-Austin,Non DFPS,No,6
2023,Caldwell,7-Austin,DFPS,Yes,8
2023,Caldwell,7-Austin,Non DFPS,Yes,8
2023,Caldwell,7-Austin,Non DFPS,No,7
2023,Calhoun,8-San Antonio,Non DFPS,No,2
2023,Callahan,2-Abilene,Non DFPS,Yes,2
2023,Callahan,2-Abilene,Non DFPS,No,3
2023,Cameron,11-Edinburg,DFPS,Yes,4
2023,Cameron,11-Edinburg,DFPS,No,1
2023,Cameron,11-Edinburg,Non DFPS,Yes,12
2023,Cameron,11-Edinburg,Non DFPS,No,26
2023,Camp,4-Tyler,DFPS,Yes,2
2023,Camp,4-Tyler,DFPS,No,2
2023,Camp,4-Tyler,Non DFPS,Yes,1
2023,Carson,1-Lubbock,Non DFPS,No,1
2023,Cass,4-Tyler,DFPS,Yes,5
2023,Cass,4-Tyler,DFPS,No,1
2023,Cass,4-Tyler,Non DFPS,No,2
2023,Castro,1-Lubbock,Non DFPS,Yes,5
2023,Chambers,6-Houston,Non DFPS,Yes,2
2023,Cherokee,4-Tyler,DFPS,Yes,4
2023,Cherokee,4-Tyler,DFPS,No,2
2023,Cherokee,4-Tyler,Non DFPS,Yes,7
2023,Cherokee,4-Tyler,Non DFPS,No,4
2023,Childress,1-Lubbock,Non DFPS,Yes,1
2023,Clay,2-Abilene,Non DFPS,No,5
2023,Coleman,2-Abilene,Non DFPS,No,4
2023,Collin,3-Arlington,DFPS,Yes,15
2023,Collin,3-Arlington,DFPS,No,4
2023,Collin,3-Arlington,Non DFPS,Yes,19
2023,Collin,3-Arlington,Non DFPS,No,37
2023,Colorado,6-Houston,Non DFPS,Yes,1
2023,Comal,8-San Antonio,Non DFPS,Yes,10
2023,Comal,8-San Antonio,Non DFPS,No,15
2023,Comanche,2-Abilene,Non DFPS,Yes,1
2023,Comanche,2-Abilene,Non DFPS,No,8
2023,Concho,9-Midland,Non DFPS,No,1
2023,Cooke,3-Arlington,DFPS,Yes,3
2023,Cooke,3-Arlington,DFPS,No,2
2023,Cooke,3-Arlington,Non DFPS,Yes,3
2023,Cooke,3-Arlington,Non DFPS,No,4
2023,Coryell,7-Austin,Non DFPS,Yes,11
2023,Coryell,7-Austin,Non DFPS,No,7
2023,Crockett,9-Midland,DFPS,Yes,3
2023,Crosby,1-Lubbock,Non DFPS,Yes,1
2023,Dallam,1-Lubbock,Non DFPS,Yes,4
2023,Dallam,1-Lubbock,Non DFPS,No,2
2023,Dallas,3-Arlington,DFPS,Yes,22
2023,Dallas,3-Arlington,DFPS,No,13
2023,Dallas,3-Arlington,Non DFPS,Yes,40
2023,Dallas,3-Arlington,Non DFPS,No,120
2023,Dawson,9-Midland,DFPS,Yes,2
2023,Dawson,9-Midland,Non DFPS,Yes,1
2023,Deaf Smith,1-Lubbock,Non DFPS,Yes,4
2023,Denton,3-Arlington,DFPS,Yes,1
2023,Denton,3-Arlington,DFPS,No,19
2023,Denton,3-Arlington,Non DFPS,Yes,14
2023,Denton,3-Arlington,Non DFPS,No,58
2023,DeWitt,8-San Antonio,Non DFPS,No,1
2023,Dimmit,8-San Antonio,DFPS,No,1
2023,Dimmit,8-San Antonio,Non DFPS,Yes,2
2023,Dimmit,8-San Antonio,Non DFPS,No,1
2023,Duval,11-Edinburg,DFPS,Yes,2
2023,Eastland,2-Abilene,Non DFPS,No,4
2023,Ector,9-Midland,DFPS,Yes,17
2023,Ector,9-Midland,DFPS,No,3
2023,Ector,9-Midland,Non DFPS,Yes,9
2023,Ector,9-Midland,Non DFPS,No,8
2023,Ellis,3-Arlington,DFPS,Yes,2
2023,Ellis,3-Arlington,DFPS,No,2
2023,Ellis,3-Arlington,Non DFPS,Yes,4
2023,Ellis,3-Arlington,Non DFPS,No,23
2023,El Paso,10-El Paso,DFPS,Yes,20
2023,El Paso,10-El Paso,DFPS,No,20
2023,El Paso,10-El Paso,Non DFPS,Yes,2
2023,El Paso,10-El Paso,Non DFPS,No,7
2023,Erath,3-Arlington,Non DFPS,Yes,1
2023,Erath,3-Arlington,Non DFPS,No,3
2023,Falls,7-Austin,Non DFPS,Yes,2
2023,Falls,7-Austin,Non DFPS,No,1
2023,Fannin,3-Arlington,Non DFPS,Yes,1
2023,Fannin,3-Arlington,Non DFPS,No,7
2023,Fayette,7-Austin,DFPS,Yes,2
2023,Fayette,7-Austin,Non DFPS,No,1
2023,Floyd,1-Lubbock,Non DFPS,Yes,2
2023,Fort Bend,6-Houston,Non DFPS,Yes,9
2023,Fort Bend,6-Houston,Non DFPS,No,2
2023,Franklin,4-Tyler,Non DFPS,Yes,3
2023,Franklin,4-Tyler,Non DFPS,No,1
2023,Freestone,7-Austin,DFPS,Yes,2
2023,Freestone,7-Austin,DFPS,No,4
2023,Freestone,7-Austin,Non DFPS,Yes,2
2023,Frio,8-San Antonio,DFPS,Yes,1
2023,Frio,8-San Antonio,Non DFPS,Yes,4
2023,Frio,8-San Antonio,Non DFPS,No,4
2023,Gaines,9-Midland,DFPS,Yes,1
2023,Gaines,9-Midland,Non DFPS,No,2
2023,Galveston,6-Houston,DFPS,Yes,2
2023,Galveston,6-Houston,Non DFPS,Yes,11
2023,Galveston,6-Houston,Non DFPS,No,27
2023,Gillespie,8-San Antonio,Non DFPS,No,1
2023,Gonzales,8-San Antonio,Non DFPS,Yes,2
2023,Gray,1-Lubbock,Non DFPS,Yes,7
2023,Gray,1-Lubbock,Non DFPS,No,2
2023,Grayson,3-Arlington,DFPS,Yes,6
2023,Grayson,3-Arlington,DFPS,No,4
2023,Grayson,3-Arlington,Non DFPS,Yes,11
2023,Grayson,3-Arlington,Non DFPS,No,20
2023,Gregg,4-Tyler,DFPS,Yes,5
2023,Gregg,4-Tyler,DFPS,No,1
2023,Gregg,4-Tyler,Non DFPS,Yes,11
2023,Gregg,4-Tyler,Non DFPS,No,9
2023,Grimes,7-Austin,Non DFPS,Yes,3
2023,Grimes,7-Austin,Non DFPS,No,2
2023,Guadalupe,8-San Antonio,Non DFPS,Yes,3
2023,Guadalupe,8-San Antonio,Non DFPS,No,12
2023,Hale,1-Lubbock,Non DFPS,Yes,4
2023,Hall,1-Lubbock,DFPS,Yes,2
2023,Hamilton,7-Austin,Non DFPS,Yes,1
2023,Hardeman,2-Abilene,Non DFPS,Yes,1
2023,Hardeman,2-Abilene,Non DFPS,No,2
2023,Hardin,5-Beaumont,DFPS,Yes,2
2023,Hardin,5-Beaumont,Non DFPS,Yes,6
2023,Hardin,5-Beaumont,Non DFPS,No,3
2023,Harris,6-Houston,DFPS,Yes,1
2023,Harris,6-Houston,DFPS,No,1
2023,Harris,6-Houston,Non DFPS,Yes,115
2023,Harris,6-Houston,Non DFPS,No,160
2023,Harrison,4-Tyler,DFPS,Yes,3
2023,Harrison,4-Tyler,DFPS,No,2
2023,Harrison,4-Tyler,Non DFPS,No,11
2023,Haskell,2-Abilene,Non DFPS,Yes,3
2023,Haskell,2-Abilene,Non DFPS,No,4
2023,Hays,7-Austin,DFPS,Yes,9
2023,Hays,7-Austin,DFPS,No,6
2023,Hays,7-Austin,Non DFPS,Yes,40
2023,Hays,7-Austin,Non DFPS,No,45
2023,Henderson,4-Tyler,DFPS,Yes,11
2023,Henderson,4-Tyler,DFPS,No,1
2023,Henderson,4-Tyler,Non DFPS,Yes,3
2023,Henderson,4-Tyler,Non DFPS,No,6
2023,Hidalgo,11-Edinburg,DFPS,Yes,3
2023,Hidalgo,11-Edinburg,Non DFPS,Yes,8
2023,Hidalgo,11-Edinburg,Non DFPS,No,16
2023,Hill,7-Austin,DFPS,Yes,3
2023,Hill,7-Austin,Non DFPS,Yes,3
2023,Hill,7-Austin,Non DFPS,No,5
2023,Hockley,1-Lubbock,Non DFPS,Yes,9
2023,Hockley,1-Lubbock,Non DFPS,No,1
2023,Hood,3-Arlington,Non DFPS,Yes,2
2023,Hood,3-Arlington,Non DFPS,No,12
2023,Hopkins,4-Tyler,DFPS,No,1
2023,Hopkins,4-Tyler,Non DFPS,Yes,3
2023,Hopkins,4-Tyler,Non DFPS,No,5
2023,Houston,5-Beaumont,DFPS,Yes,1
2023,Houston,5-Beaumont,DFPS,No,1
2023,Houston,5-Beaumont,Non DFPS,No,4
2023,Howard,9-Midland,DFPS,Yes,2
2023,Howard,9-Midland,Non DFPS,Yes,5
2023,Howard,9-Midland,Non DFPS,No,3
2023,Hunt,3-Arlington,DFPS,Yes,6
2023,Hunt,3-Arlington,DFPS,No,4
2023,Hunt,3-Arlington,Non DFPS,Yes,9
2023,Hunt,3-Arlington,Non DFPS,No,18
2023,Hutchinson,1-Lubbock,Non DFPS,Yes,1
2023,Hutchinson,1-Lubbock,Non DFPS,No,2
2023,Irion,9-Midland,DFPS,No,1
2023,Jack,2-Abilene,Non DFPS,No,1
2023,Jackson,8-San Antonio,Non DFPS,Yes,1
2023,Jackson,8-San Antonio,Non DFPS,No,1
2023,Jasper,5-Beaumont,DFPS,Yes,9
2023,Jasper,5-Beaumont,DFPS,No,4
2023,Jasper,5-Beaumont,Non DFPS,Yes,2
2023,Jasper,5-Beaumont,Non DFPS,No,3
2023,Jefferson,5-Beaumont,DFPS,Yes,19
2023,Jefferson,5-Beaumont,DFPS,No,8
2023,Jefferson,5-Beaumont,Non DFPS,Yes,14
2023,Jefferson,5-Beaumont,Non DFPS,No,36
2023,Jim Hogg,11-Edinburg,Non DFPS,No,1
2023,Jim Wells,11-Edinburg,DFPS,Yes,2
2023,Jim Wells,11-Edinburg,DFPS,No,1
2023,Jim Wells,11-Edinburg,Non DFPS,No,5
2023,Johnson,3-Arlington,Non DFPS,Yes,8
2023,Johnson,3-Arlington,Non DFPS,No,25
2023,Jones,2-Abilene,Non DFPS,No,3
2023,Karnes,8-San Antonio,Non DFPS,Yes,1
2023,Karnes,8-San Antonio,Non DFPS,No,2
2023,Kaufman,3-Arlington,DFPS,Yes,3
2023,Kaufman,3-Arlington,Non DFPS,Yes,2
2023,Kaufman,3-Arlington,Non DFPS,No,19
2023,Kendall,8-San Antonio,Non DFPS,Yes,2
2023,Kendall,8-San Antonio,Non DFPS,No,1
2023,Kerr,8-San Antonio,Non DFPS,Yes,4
2023,Kinney,8-San Antonio,Non DFPS,Yes,2
2023,Kleberg,11-Edinburg,DFPS,Yes,4
2023,Kleberg,11-Edinburg,Non DFPS,Yes,2
2023,Kleberg,11-Edinburg,Non DFPS,No,7
2023,Lamar,4-Tyler,DFPS,Yes,5
2023,Lamar,4-Tyler,DFPS,No,6
2023,Lamar,4-Tyler,Non DFPS,Yes,2
2023,Lamar,4-Tyler,Non DFPS,No,3
2023,Lamb,1-Lubbock,Non DFPS,No,2
2023,Lampasas,7-Austin,Non DFPS,Yes,3
2023,Lampasas,7-Austin,Non DFPS,No,1
2023,Lee,7-Austin,Non DFPS,Yes,7
2023,Lee,7-Austin,Non DFPS,No,1
2023,Leon,7-Austin,DFPS,No,1
2023,Liberty,6-Houston,Non DFPS,Yes,13
2023,Liberty,6-Houston,Non DFPS,No,6
2023,Limestone,7-Austin,DFPS,Yes,1
2023,Limestone,7-Austin,Non DFPS,Yes,3
2023,Limestone,7-Austin,Non DFPS,No,1
2023,Llano,7-Austin,DFPS,Yes,2
2023,Llano,7-Austin,Non DFPS,Yes,2
2023,Llano,7-Austin,Non DFPS,No,5
2023,Lubbock,1-Lubbock,DFPS,Yes,5
2023,Lubbock,1-Lubbock,DFPS,No,1
2023,Lubbock,1-Lubbock,Non DFPS,Yes,33
2023,Lubbock,1-Lubbock,Non DFPS,No,63
2023,Lynn,1-Lubbock,Non DFPS,No,2
2023,Madison,7-Austin,DFPS,Yes,7
2023,Madison,7-Austin,Non DFPS,Yes,2
2023,Marion,4-Tyler,Non DFPS,No,5
2023,Matagorda,6-Houston,Non DFPS,Yes,1
2023,McCulloch,9-Midland,DFPS,Yes,4
2023,McCulloch,9-Midland,DFPS,No,2
2023,McCulloch,9-Midland,Non DFPS,Yes,2
2023,McLennan,7-Austin,DFPS,Yes,18
2023,McLennan,7-Austin,DFPS,No,3
2023,McLennan,7-Austin,Non DFPS,Yes,33
2023,McLennan,7-Austin,Non DFPS,No,32
2023,Medina,8-San Antonio,Non DFPS,Yes,18
2023,Medina,8-San Antonio,Non DFPS,No,3
2023,Menard,9-Midland,Non DFPS,No,2
2023,Midland,9-Midland,DFPS,Yes,4
2023,Midland,9-Midland,Non DFPS,Yes,3
2023,Midland,9-Midland,Non DFPS,No,13
2023,Milam,7-Austin,DFPS,No,5
2023,Milam,7-Austin,Non DFPS,Yes,5
2023,Milam,7-Austin,Non DFPS,No,7
2023,Mills,7-Austin,Non DFPS,Yes,4
2023,Montague,2-Abilene,Non DFPS,Yes,1
2023,Montague,2-Abilene,Non DFPS,No,11
2023,Montgomery,6-Houston,DFPS,Yes,1
2023,Montgomery,6-Houston,Non DFPS,Yes,32
2023,Montgomery,6-Houston,Non DFPS,No,47
2023,Moore,1-Lubbock,Non DFPS,Yes,4
2023,Moore,1-Lubbock,Non DFPS,No,2
2023,Nacogdoches,5-Beaumont,DFPS,Yes,4
2023,Nacogdoches,5-Beaumont,DFPS,No,1
2023,Nacogdoches,5-Beaumont,Non DFPS,Yes,4
2023,Nacogdoches,5-Beaumont,Non DFPS,No,15
2023,Navarro,3-Arlington,DFPS,Yes,1
2023,Navarro,3-Arlington,DFPS,No,3
2023,Navarro,3-Arlington,Non DFPS,Yes,5
2023,Navarro,3-Arlington,Non DFPS,No,4
2023,Newton,5-Beaumont,DFPS,No,1
2023,Nolan,2-Abilene,Non DFPS,No,5
2023,Nueces,11-Edinburg,DFPS,Yes,21
2023,Nueces,11-Edinburg,DFPS,No,3
2023,Nueces,11-Edinburg,Non DFPS,Yes,6
2023,Nueces,11-Edinburg,Non DFPS,No,33
2023,Orange,5-Beaumont,DFPS,Yes,8
2023,Orange,5-Beaumont,DFPS,No,8
2023,Orange,5-Beaumont,Non DFPS,Yes,6
2023,Orange,5-Beaumont,Non DFPS,No,6
2023,Palo Pinto,3-Arlington,DFPS,No,1
2023,Palo Pinto,3-Arlington,Non DFPS,Yes,4
2023,Palo Pinto,3-Arlington,Non DFPS,No,12
2023,Panola,4-Tyler,DFPS,Yes,1
2023,Panola,4-Tyler,Non DFPS,Yes,1
2023,Parker,3-Arlington,Non DFPS,Yes,7
2023,Parker,3-Arlington,Non DFPS,No,13
2023,Polk,5-Beaumont,DFPS,Yes,1
2023,Polk,5-Beaumont,Non DFPS,Yes,2
2023,Polk,5-Beaumont,Non DFPS,No,7
2023,Potter,1-Lubbock,DFPS,Yes,1
2023,Potter,1-Lubbock,Non DFPS,Yes,17
2023,Potter,1-Lubbock,Non DFPS,No,26
2023,Rains,4-Tyler,Non DFPS,No,1
2023,Randall,1-Lubbock,Non DFPS,Yes,16
2023,Randall,1-Lubbock,Non DFPS,No,11
2023,Real,8-San Antonio,Non DFPS,Yes,1
2023,Red River,4-Tyler,DFPS,No,1
2023,Reeves,9-Midland,DFPS,Yes,2
2023,Robertson,7-Austin,DFPS,No,1
2023,Robertson,7-Austin,Non DFPS,Yes,3
2023,Rockwall,3-Arlington,DFPS,No,2
2023,Rockwall,3-Arlington,Non DFPS,No,7
2023,Runnels,2-Abilene,Non DFPS,Yes,1
2023,Runnels,2-Abilene,Non DFPS,No,6
2023,Rusk,4-Tyler,Non DFPS,Yes,1
2023,Rusk,4-Tyler,Non DFPS,No,2
2023,Sabine,5-Beaumont,DFPS,Yes,1
2023,Sabine,5-Beaumont,DFPS,No,2
2023,Sabine,5-Beaumont,Non DFPS,No,4
2023,San Jacinto,5-Beaumont,Non DFPS,No,2
2023,San Patricio,11-Edinburg,DFPS,Yes,3
2023,San Patricio,11-Edinburg,Non DFPS,Yes,1
2023,San Patricio,11-Edinburg,Non DFPS,No,11
2023,San Saba,7-Austin,Non DFPS,No,1
2023,Scurry,2-Abilene,Non DFPS,Yes,1
2023,Shackelford,2-Abilene,Non DFPS,No,2
2023,Shelby,5-Beaumont,DFPS,No,1
2023,Shelby,5-Beaumont,Non DFPS,No,5
2023,Smith,4-Tyler,DFPS,Yes,9
2023,Smith,4-Tyler,DFPS,No,2
2023,Smith,4-Tyler,Non DFPS,Yes,17
2023,Smith,4-Tyler,Non DFPS,No,31
2023,Somervell,3-Arlington,Non DFPS,No,1
2023,Starr,11-Edinburg,DFPS,Yes,1
2023,Starr,11-Edinburg,Non DFPS,No,1
2023,Stephens,2-Abilene,Non DFPS,Yes,1
2023,Stephens,2-Abilene,Non DFPS,No,2
2023,Sutton,9-Midland,Non DFPS,No,2
2023,Swisher,1-Lubbock,Non DFPS,No,3
2023,Tarrant,3-Arlington,DFPS,Yes,2
2023,Tarrant,3-Arlington,Non DFPS,Yes,50
2023,Tarrant,3-Arlington,Non DFPS,No,177
2023,Taylor,2-Abilene,Non DFPS,Yes,6
2023,Taylor,2-Abilene,Non DFPS,No,46
2023,Terry,1-Lubbock,Non DFPS,No,1
2023,Titus,4-Tyler,DFPS,Yes,1
2023,Tom Green,9-Midland,DFPS,Yes,2
2023,Tom Green,9-Midland,DFPS,No,3
2023,Tom Green,9-Midland,Non DFPS,Yes,17
2023,Tom Green,9-Midland,Non DFPS,No,31
2023,Travis,7-Austin,DFPS,Yes,14
2023,Travis,7-Austin,Non DFPS,Yes,54
2023,Travis,7-Austin,Non DFPS,No,68
2023,Trinity,5-Beaumont,DFPS,No,2
2023,Tyler,5-Beaumont,DFPS,Yes,2
2023,Upshur,4-Tyler,DFPS,Yes,2
2023,Upshur,4-Tyler,Non DFPS,No,8
2023,Uvalde,8-San Antonio,Non DFPS,Yes,5
2023,Val Verde,8-San Antonio,Non DFPS,Yes,7
2023,Val Verde,8-San Antonio,Non DFPS,No,5
2023,Van Zandt,4-Tyler,DFPS,No,1
2023,Van Zandt,4-Tyler,Non DFPS,Yes,5
2023,Van Zandt,4-Tyler,Non DFPS,No,4
2023,Victoria,8-San Antonio,DFPS,Yes,1
2023,Victoria,8-San Antonio,Non DFPS,No,6
2023,Walker,6-Houston,Non DFPS,Yes,1
2023,Walker,6-Houston,Non DFPS,No,1
2023,Waller,6-Houston,Non DFPS,Yes,7
2023,Waller,6-Houston,Non DFPS,No,2
2023,Ward,9-Midland,DFPS,Yes,2
2023,Ward,9-Midland,Non DFPS,Yes,1
2023,Ward,9-Midland,Non DFPS,No,6
2023,Washington,7-Austin,Non DFPS,Yes,1
2023,Washington,7-Austin,Non DFPS,No,3
2023,Webb,11-Edinburg,DFPS,Yes,8
2023,Webb,11-Edinburg,Non DFPS,No,20
2023,Wharton,6-Houston,Non DFPS,Yes,3
2023,Wharton,6-Houston,Non DFPS,No,2
2023,Wichita,2-Abilene,DFPS,Yes,4
2023,Wichita,2-Abilene,DFPS,No,1
2023,Wichita,2-Abilene,Non DFPS,Yes,10
2023,Wichita,2-Abilene,Non DFPS,No,44
2023,Wilbarger,2-Abilene,Non DFPS,Yes,1
2023,Wilbarger,2-Abilene,Non DFPS,No,2
2023,Willacy,11-Edinburg,DFPS,No,1
2023,Willacy,11-Edinburg,Non DFPS,No,1
2023,Williamson,7-Austin,DFPS,Yes,4
2023,Williamson,7-Austin,DFPS,No,2
2023,Williamson,7-Austin,Non DFPS,Yes,23
2023,Williamson,7-Austin,Non DFPS,No,37
2023,Wilson,8-San Antonio,Non DFPS,Yes,9
2023,Wilson,8-San Antonio,Non DFPS,No,4
2023,Wise,3-Arlington,Non DFPS,No,10
2023,Wood,4-Tyler,DFPS,Yes,3
2023,Wood,4-Tyler,DFPS,No,4
2023,Wood,4-Tyler,Non DFPS,Yes,3
2023,Wood,4-Tyler,Non DFPS,No,5
2023,Young,2-Abilene,Non DFPS,No,10
2023,Zavala,8-San Antonio,Non DFPS,Yes,3
2023,Zavala,8-San Antonio,Non DFPS,No,1
2022,Anderson,4-Tyler,DFPS,Yes,12
2022,Anderson,4-Tyler,DFPS,No,4
2022,Anderson,4-Tyler,Non DFPS,Yes,4
2022,Anderson,4-Tyler,Non DFPS,No,10
2022,Andrews,9-Midland,Non DFPS,No,3
2022,Angelina,5-Beaumont,DFPS,Yes,9
2022,Angelina,5-Beaumont,DFPS,No,8
2022,Angelina,5-Beaumont,Non DFPS,Yes,2
2022,Angelina,5-Beaumont,Non DFPS,No,12
2022,Aransas,11-Edinburg,DFPS,Yes,4
2022,Aransas,11-Edinburg,DFPS,No,3
2022,Aransas,11-Edinburg,Non DFPS,Yes,1
2022,Aransas,11-Edinburg,Non DFPS,No,2
2022,Archer,2-Abilene,Non DFPS,No,2
2022,Atascosa,8-San Antonio,DFPS,Yes,1
2022,Atascosa,8-San Antonio,DFPS,No,2
2022,Atascosa,8-San Antonio,Non DFPS,Yes,19
2022,Atascosa,8-San Antonio,Non DFPS,No,13
2022,Austin,6-Houston,Non DFPS,No,3
2022,Bailey,1-Lubbock,Non DFPS,Yes,2
2022,Bandera,8-San Antonio,DFPS,Yes,1
2022,Bandera,8-San Antonio,DFPS,No,1
2022,Bandera,8-San Antonio,Non DFPS,Yes,6
2022,Bandera,8-San Antonio,Non DFPS,No,1
2022,Bastrop,7-Austin,DFPS,Yes,2
2022,Bastrop,7-Austin,DFPS,No,8
2022,Bastrop,7-Austin,Non DFPS,Yes,6
2022,Bastrop,7-Austin,Non DFPS,No,19
2022,Baylor,2-Abilene,Non DFPS,No,1
2022,Bee,11-Edinburg,Non DFPS,Yes,1
2022,Bee,11-Edinburg,Non DFPS,No,6
2022,Bell,7-Austin,DFPS,Yes,16
2022,Bell,7-Austin,DFPS,No,15
2022,Bell,7-Austin,Non DFPS,Yes,52
2022,Bell,7-Austin,Non DFPS,No,54
2022,Bexar,8-San Antonio,DFPS,Yes,20
2022,Bexar,8-San Antonio,DFPS,No,7
2022,Bexar,8-San Antonio,Non DFPS,Yes,280
2022,Bexar,8-San Antonio,Non DFPS,No,302
2022,Blanco,7-Austin,Non DFPS,Yes,1
2022,Bosque,7-Austin,DFPS,Yes,3
2022,Bosque,7-Austin,DFPS,No,2
2022,Bosque,7-Austin,Non DFPS,Yes,2
2022,Bowie,4-Tyler,DFPS,Yes,3
2022,Bowie,4-Tyler,DFPS,No,3
2022,Bowie,4-Tyler,Non DFPS,No,4
2022,Brazoria,6-Houston,Non DFPS,Yes,17
2022,Brazoria,6-Houston,Non DFPS,No,22
2022,Brazos,7-Austin,DFPS,Yes,1
2022,Brazos,7-Austin,DFPS,No,5
2022,Brazos,7-Austin,Non DFPS,Yes,17
2022,Brazos,7-Austin,Non DFPS,No,12
2022,Briscoe,1-Lubbock,Non DFPS,Yes,3
2022,Brooks,11-Edinburg,DFPS,Yes,1
2022,Brooks,11-Edinburg,Non DFPS,No,1
2022,Brown,2-Abilene,Non DFPS,Yes,15
2022,Brown,2-Abilene,Non DFPS,No,10
2022,Burleson,7-Austin,Non DFPS,Yes,2
2022,Burleson,7-Austin,Non DFPS,No,1
2022,Burnet,7-Austin,DFPS,No,2
2022,Burnet,7-Austin,Non DFPS,Yes,12
2022,Burnet,7-Austin,Non DFPS,No,8
2022,Caldwell,7-Austin,DFPS,Yes,2
2022,Caldwell,7-Austin,Non DFPS,Yes,13
2022,Caldwell,7-Austin,Non DFPS,No,3
2022,Calhoun,8-San Antonio,DFPS,Yes,2
2022,Calhoun,8-San Antonio,Non DFPS,Yes,2
2022,Callahan,2-Abilene,Non DFPS,Yes,2
2022,Callahan,2-Abilene,Non DFPS,No,5
2022,Cameron,11-Edinburg,DFPS,Yes,1
2022,Cameron,11-Edinburg,Non DFPS,Yes,9
2022,Cameron,11-Edinburg,Non DFPS,No,17
2022,Camp,4-Tyler,DFPS,Yes,2
2022,Camp,4-Tyler,Non DFPS,No,1
2022,Carson,1-Lubbock,Non DFPS,No,1
2022,Cass,4-Tyler,DFPS,Yes,3
2022,Cass,4-Tyler,Non DFPS,Yes,2
2022,Castro,1-Lubbock,Non DFPS,Yes,2
2022,Chambers,6-Houston,Non DFPS,Yes,2
2022,Chambers,6-Houston,Non DFPS,No,1
2022,Cherokee,4-Tyler,DFPS,Yes,10
2022,Cherokee,4-Tyler,DFPS,No,1
2022,Cherokee,4-Tyler,Non DFPS,Yes,1
2022,Cherokee,4-Tyler,Non DFPS,No,7
2022,Clay,2-Abilene,Non DFPS,Yes,2
2022,Clay,2-Abilene,Non DFPS,No,2
2022,Coleman,2-Abilene,Non DFPS,No,1
2022,Collin,3-Arlington,DFPS,Yes,8
2022,Collin,3-Arlington,DFPS,No,10
2022,Collin,3-Arlington,Non DFPS,Yes,11
2022,Collin,3-Arlington,Non DFPS,No,50
2022,Colorado,6-Houston,Non DFPS,Yes,5
2022,Colorado,6-Houston,Non DFPS,No,1
2022,Comal,8-San Antonio,DFPS,No,1
2022,Comal,8-San Antonio,Non DFPS,Yes,12
2022,Comal,8-San Antonio,Non DFPS,No,19
2022,Comanche,2-Abilene,Non DFPS,Yes,1
2022,Comanche,2-Abilene,Non DFPS,No,1
